2025-10-02 14:24:08.419 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1D2D3CE4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:29:09.772 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-3B14B94F, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.773 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-3B14B94F, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.773 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-3B14B94F, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:29:09.773 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Delivery operation failed: orderId=ORD-3B14B94F, driverId=unassigned, operation=DRIVER_ASSIGNMENT
2025-10-02 14:29:09.774 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-3B14B94F, errorCode=DELIVERY_ASSIGNMENT_FAILED, message=Failed to assign delivery for order ORD-3B14B94F: No drivers available for delivery assignment, timestamp=2025-10-02T14:29:09.774121
2025-10-02 14:29:09.775 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.775 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.775 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.775 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.775 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.776 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-D8BDE829, customerId=CUST-016, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.776 [main] INFO  com.deliveryplatform.services.OrderService - Special instructions updated for order: orderId=ORD-D8BDE829
2025-10-02 14:29:09.776 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-D8BDE829, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.777 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-D8BDE829, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-D8BDE829 from ACCEPTED to ACCEPTED: Special instructions can only be updated for pending orders, timestamp=2025-10-02T14:29:09.776974
2025-10-02 14:29:09.778 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.778 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.778 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.778 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.778 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.779 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-0CDBB659, customerId=CUST-002, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.779 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-0CDBB659, from=PENDING, to=REJECTED, reason=Out of ingredients for Margherita Pizza
2025-10-02 14:29:09.779 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Order termination: orderId=ORD-0CDBB659, finalStatus=REJECTED, reason=Rejected by restaurant: Out of ingredients for Margherita Pizza
2025-10-02 14:29:09.781 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.781 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.781 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.781 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.781 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.782 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-3109C854, customerId=CUST-009, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.782 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-94D9B3F5, customerId=CUST-010, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.782 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-45860C6E, customerId=CUST-011, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.783 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-3109C854, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.783 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-94D9B3F5, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.783 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-45860C6E, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.784 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.784 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.784 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.784 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.785 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.785 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-96D16CB6, customerId=CUST-006, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.785 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-96D16CB6, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-96D16CB6 from PENDING to PREPARING: Order must be in ACCEPTED status to start preparation, timestamp=2025-10-02T14:29:09.785780
2025-10-02 14:29:09.785 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=ORD-96D16CB6
2025-10-02 14:29:09.786 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-96D16CB6, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-96D16CB6 from PENDING to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T14:29:09.786204
2025-10-02 14:29:09.786 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-96D16CB6
2025-10-02 14:29:09.786 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-96D16CB6, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-96D16CB6 from PENDING to IN_DELIVERY: Order must be ready for delivery to assign a driver, timestamp=2025-10-02T14:29:09.786597
2025-10-02 14:29:09.786 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-96D16CB6, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.787 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-96D16CB6, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-96D16CB6 from ACCEPTED to READY_FOR_DELIVERY: Order must be in PREPARING status to be marked ready, timestamp=2025-10-02T14:29:09.787039
2025-10-02 14:29:09.787 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=MARK_ORDER_READY, orderId=ORD-96D16CB6
2025-10-02 14:29:09.788 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.788 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.788 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.788 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.788 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-CE9D7A7A, customerId=CUST-012, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-CE9D7A7A, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-CE9D7A7A, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-CE9D7A7A, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-7FD64C54, customerId=CUST-013, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.789 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7FD64C54, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7FD64C54, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7FD64C54, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-373FE8CB, customerId=CUST-014, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-373FE8CB, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-373FE8CB, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.790 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-373FE8CB, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:29:09.791 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-7C520385, customerId=CUST-015, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.791 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7C520385, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.791 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7C520385, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.791 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7C520385, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:29:09.791 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-CE9D7A7A, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-CE9D7A7A, driverId=DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7FD64C54, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-7FD64C54, driverId=DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-373FE8CB, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver at capacity: driverId=DRIVER-005, orderCount=3
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-373FE8CB, driverId=DRIVER-005
2025-10-02 14:29:09.792 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7C520385, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-003
2025-10-02 14:29:09.793 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-7C520385, driverId=DRIVER-003
2025-10-02 14:29:09.793 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-CE9D7A7A, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 14:29:09.793 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=2
2025-10-02 14:29:09.793 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-CE9D7A7A, driverId=DRIVER-005
2025-10-02 14:29:09.795 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:29:09.795 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:29:09.795 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:29:09.795 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:29:09.795 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:29:09.796 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-233FDF37, customerId=CUST-001, restaurantId=REST-001, amount=37.96
2025-10-02 14:29:09.796 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-233FDF37, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:29:09.796 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-233FDF37, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:29:09.796 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-233FDF37, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
